"facilityid","facilityname","siteaddress","streetnumber","streetdirection","streetname","streettype","streetunit","city","state","zip","typeoffacility","categoryoffacility","inspectiontype","inspectiondate","violationcode","violation","violationpoints","violationtype","violationstatus","inspectionscore","location"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","03E","Cold Hold at 41 Degrees or Less",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","04B","Mechanical",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-09-06","AM10","Document Handwashing Glove Use",10,"Non-Critical","In",35,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-09-06","AM7","Private Corporate Food Safety Inspections",10,"Non-Critical","In",35,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","12C","Dishwashing Operations",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-09-06","AM26","Contracts for Preventative Maintenance Full For All 3 Half For 1 OR 2 NO For None",10,"Non-Critical","Full",35,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","13A","Equipment Utensils Provided Used, Stored",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","01D","HACCP Plan",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","08C","Properly Used",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-09-06","AM24","Document Food Temperatures Frequently Cooling Initial Cook Receiving & Reheating",5,"Non-Critical","In",35,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","14F","Locker Rooms",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","06C","Soap and Drying Devices",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","03D","Required Cooking Temperature",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","14E","Ventilation",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","06B","Accessible",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-09-06","AM3","All Staff Receive Formal Food Safety Training",10,"Non-Critical","In",35,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","13B","Single Service Articles Stored Dispensed Used",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","02B","Wounds Properly Covered",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","10A","Food-Contact Surfaces Construction",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","05D","Sewage Disposal",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","10C","Dishwashing Facilities",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","15A","Personnel: Clean Clothes Hair Restraints Authorizat",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","06A","Adequate Number Location Design",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-09-06","AM21","Do Your Have a Thermocouple or Digital Thermometer",5,"Non-Critical","Full",35,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","09A","Original Container Properly Labeled",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","04A","Manual",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-09-06","AM22","Do You Have a Dial Thermometer",0,"Non-Critical","In",35,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","07B","Pesticide Application",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-09-06","AM1","Certified Food Safety Manager",10,"Non-Critical","Full",35,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","14C","Floors Walls Ceilings",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","01C","Cross Contamination",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","03A","Cooling Methods",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","04C","In Place",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","02A","Personnel With Infections Restricted",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","12B","Non-Food Contact Surfaces Cleaning",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","03C","Hot Hold at 135 Degrees Farenheit or Greater",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","02D","Hygienic Practices",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","13C","No Reuse of Single Service Articles",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","05C","Backflow Back Siphonage",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","07A","Evidence of Insects or Rodents",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","02G","No Bare Hand Contact",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","14D","Lighting",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","02E","Smoking Eating Drinking",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","12D","Wiping Cloths",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-09-06","AM19","Written Employee Illness Policy",5,"Non-Critical","Full",35,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","14G","Premises Maintained",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","10B","Non-Food Contact Surfaces Construction",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-09-06","AM20","Paid Sick Leave",5,"Non-Critical","In",35,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","11C","Chemical Test Kits Provided Accessible",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","11B","Dishmachine With Accurate Thermometer & Gauge Cock",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","02C","Hands Washed As Needed",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","05B","Hot and Cold Water Under Pressure",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-09-06","AM25","Document Thermometer Calibration",5,"Non-Critical","In",35,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","14B","Garbage and Refuse",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-09-06","04C","In Place",0,"Critical","Not Observed",25,"1115 PEARL ST
BOULDER, CO 803025103
(40.017703, -105.28095)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-09-06","05B","Hot and Cold Water Under Pressure",0,"Critical","In",25,"1115 PEARL ST
BOULDER, CO 803025103
(40.017703, -105.28095)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-09-06","11C","Chemical Test Kits Provided Accessible",0,"Non-Critical","Not Observed",25,"1115 PEARL ST
BOULDER, CO 803025103
(40.017703, -105.28095)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","08A","Properly Stored",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","08B","Properly Labeled",0,"Critical","In",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","14I","Physical Facilities Adequate Toilet Facilities",0,"Non-Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
"FA0000092","RIFFS URBAN FARE","1115 PEARL ST","1115",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025103","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-10-07","02F","Training Needed",0,"Critical","Not Observed",0,"1115 PEARL ST
BOULDER, CO 803025103
(40.01766, -105.281147)"
