"facilityid","facilityname","siteaddress","streetnumber","streetdirection","streetname","streettype","streetunit","city","state","zip","typeoffacility","categoryoffacility","inspectiontype","inspectiondate","violationcode","violation","violationpoints","violationtype","violationstatus","inspectionscore","location"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","05B","Hot and Cold Water Under Pressure",0,"Critical","In",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","09B","Food Protected from Contamination",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","03C","Hot Hold at 135 Degrees Farenheit or Greater",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","01A","Approved Source",0,"Critical","In",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","02E","Smoking Eating Drinking",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","11A","Refrigeration Units With Accurate Thermometers",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","03F","Food Thermometer",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","14I","Physical Facilities Adequate Toilet Facilities",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","05C","Backflow Back Siphonage",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","15A","Personnel: Clean Clothes Hair Restraints Authorizat",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","05D","Sewage Disposal",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","02G","No Bare Hand Contact",20,"Critical","Out",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","11A","Refrigeration Units With Accurate Thermometers",0,"Non-Critical","Not Observed",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","14H","Separation of Living Laundry",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","04C","In Place",0,"Critical","Not Observed",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","10C","Dishwashing Facilities",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","13B","Single Service Articles Stored Dispensed Used",0,"Non-Critical","Not Observed",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","02D","Hygienic Practices",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","09A","Original Container Properly Labeled",0,"Non-Critical","Not Observed",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","02G","No Bare Hand Contact",0,"Critical","In",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","02F","Training Needed",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-05-08","AM21","Do Your Have a Thermocouple or Digital Thermometer",5,"Non-Critical","Full",30,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","11C","Chemical Test Kits Provided Accessible",0,"Non-Critical","Not Observed",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","09A","Original Container Properly Labeled",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-08-09","AM23","Thin Probe Available",5,"Non-Critical","Full",60,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","01E","Date Marking",0,"Critical","Not Applicable",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","01E","Date Marking",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","02C","Hands Washed As Needed",0,"Critical","In",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","01C","Cross Contamination",0,"Critical","In",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","02F","Training Needed",0,"Critical","In",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2014-09-02","AM21","Do Your Have a Thermocouple or Digital Thermometer",5,"Non-Critical","Full",55,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","03F","Food Thermometer",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","07B","Pesticide Application",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","11C","Chemical Test Kits Provided Accessible",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","03E","Cold Hold at 41 Degrees or Less",0,"Critical","In",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","13B","Single Service Articles Stored Dispensed Used",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","06B","Accessible",0,"Critical","In",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","08C","Properly Used",0,"Critical","In",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","14D","Lighting",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","01B","Wholesome Free of Spoilage",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","13A","Equipment Utensils Provided Used, Stored",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","01A","Approved Source",0,"Critical","In",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","08A","Properly Stored",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","12B","Non-Food Contact Surfaces Cleaning",0,"Non-Critical","Not Observed",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","05D","Sewage Disposal",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","02E","Smoking Eating Drinking",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","14F","Locker Rooms",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","10B","Non-Food Contact Surfaces Construction",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","01A","Approved Source",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","12C","Dishwashing Operations",0,"Non-Critical","Not Observed",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","02F","Training Needed",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","05C","Backflow Back Siphonage",0,"Critical","In",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","04A","Manual",0,"Critical","In",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","09A","Original Container Properly Labeled",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","06C","Soap and Drying Devices",0,"Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-08-16","12C","Dishwashing Operations",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-05-08","15B","Linen Properly Stored",0,"Non-Critical","Not Observed",65,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-08-09","AM18","Document Sanitizer Concentrations and Usage",10,"Non-Critical","In",60,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-09-02","10A","Food-Contact Surfaces Construction",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","12A","Food Contact Surfaces Cleaning",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
"FA0000200","BOULDER DUSHANBE TEA HOUSE","1770 13TH ST","1770",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-06-05","10C","Dishwashing Facilities",0,"Non-Critical","Not Observed",0,"1770 13TH ST
BOULDER, CO 80302
(40.015593, -105.277767)"
