"facilityid","facilityname","siteaddress","streetnumber","streetdirection","streetname","streettype","streetunit","city","state","zip","typeoffacility","categoryoffacility","inspectiontype","inspectiondate","violationcode","violation","violationpoints","violationtype","violationstatus","inspectionscore","location"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","12B","Non-Food Contact Surfaces Cleaning",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","14G","Premises Maintained",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","03E","Cold Hold at 41 Degrees or Less",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","11A","Refrigeration Units With Accurate Thermometers",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","10B","Non-Food Contact Surfaces Construction",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","12C","Dishwashing Operations",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","11C","Chemical Test Kits Provided Accessible",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","01A","Approved Source",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","03A","Cooling Methods",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2014-09-23","01C","Cross Contamination",0,"Critical","In",40,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","14D","Lighting",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-12-19","AM24","Document Food Temperatures Frequently Cooling Initial Cook Receiving & Reheating",5,"Non-Critical","Full",50,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","07C","Animals Prohibited",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","01A","Approved Source",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","02G","No Bare Hand Contact",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-12-19","AM22","Do You Have a Dial Thermometer",0,"Non-Critical","In",50,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","05D","Sewage Disposal",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","14A","Plumbing Installed Maintained",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-04-24","AM1","Certified Food Safety Manager",10,"Non-Critical","Full",55,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","12D","Wiping Cloths",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-12-19","AM26","Contracts for Preventative Maintenance Full For All 3 Half For 1 OR 2 NO For None",10,"Non-Critical","Full",50,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","13A","Equipment Utensils Provided Used, Stored",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","10A","Food-Contact Surfaces Construction",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","03G","Adequate Equipment to Maintain Food Temperatures",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","02C","Hands Washed As Needed",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","08B","Properly Labeled",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-04-24","AM19","Written Employee Illness Policy",5,"Non-Critical","In",55,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","13B","Single Service Articles Stored Dispensed Used",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","05A","Safe Water Source",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","03C","Hot Hold at 135 Degrees Farenheit or Greater",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","14B","Garbage and Refuse",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-12-19","AM21","Do Your Have a Thermocouple or Digital Thermometer",5,"Non-Critical","Full",50,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-08-26","02D","Hygienic Practices",5,"Critical","Out",95,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","01B","Wholesome Free of Spoilage",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","02B","Wounds Properly Covered",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-04-24","AM7","Private Corporate Food Safety Inspections",10,"Non-Critical","In",55,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","03G","Adequate Equipment to Maintain Food Temperatures",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","01E","Date Marking",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","03D","Required Cooking Temperature",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","04A","Manual",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","04B","Mechanical",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","03B","Rapidly Reheat to 165 Degrees or Greater",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","14B","Garbage and Refuse",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","09A","Original Container Properly Labeled",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","05B","Hot and Cold Water Under Pressure",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","14H","Separation of Living Laundry",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-04-24","AM18","Document Sanitizer Concentrations and Usage",10,"Non-Critical","In",55,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","12A","Food Contact Surfaces Cleaning",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","01F","Consumer Advisory",0,"Critical","Not Applicable",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","15A","Personnel: Clean Clothes Hair Restraints Authorizat",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","01D","HACCP Plan",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","02F","Training Needed",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-12-19","01A","Approved Source",0,"Critical","In",35,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","06A","Adequate Number Location Design",0,"Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","12D","Wiping Cloths",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","05B","Hot and Cold Water Under Pressure",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-12-19","AM18","Document Sanitizer Concentrations and Usage",10,"Non-Critical","In",50,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","12A","Food Contact Surfaces Cleaning",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2018-01-10","15B","Linen Properly Stored",0,"Non-Critical","Not Observed",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
"FA0001242","OAK AT FOURTEENTH","1400 PEARL ST","1400",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025307","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-20","05D","Sewage Disposal",0,"Critical","In",0,"1400 PEARL ST
BOULDER, CO 803025307
(40.018492, -105.277141)"
