"facilityid","facilityname","siteaddress","streetnumber","streetdirection","streetname","streettype","streetunit","city","state","zip","typeoffacility","categoryoffacility","inspectiontype","inspectiondate","violationcode","violation","violationpoints","violationtype","violationstatus","inspectionscore","location"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","10C","Dishwashing Facilities",0,"Non-Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2013-03-26","03D","Required Cooking Temperature",0,"Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-03-04","05A","Safe Water Source",0,"Critical","In",40,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","12C","Dishwashing Operations",0,"Non-Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW UP -GREEN STICKER","2013-02-27","11C","Chemical Test Kits Provided Accessible",0,"Non-Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-08-03","AM22","Do You Have a Dial Thermometer",0,"Non-Critical","Full",50,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","05A","Safe Water Source",0,"Critical","In",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","12D","Wiping Cloths",0,"Non-Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","11B","Dishmachine With Accurate Thermometer & Gauge Cock",0,"Non-Critical","Not Observed",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","05D","Sewage Disposal",0,"Critical","In",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","10A","Food-Contact Surfaces Construction",0,"Non-Critical","Not Observed",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","08C","Properly Used",0,"Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","14E","Ventilation",0,"Non-Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","06C","Soap and Drying Devices",0,"Critical","In",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2013-03-26","08A","Properly Stored",0,"Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","05B","Hot and Cold Water Under Pressure",0,"Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW UP -GREEN STICKER","2013-02-27","04C","In Place",0,"Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","12C","Dishwashing Operations",0,"Non-Critical","Not Observed",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW UP -GREEN STICKER","2013-02-27","14B","Garbage and Refuse",0,"Non-Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","14H","Separation of Living Laundry",0,"Non-Critical","Not Observed",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","12B","Non-Food Contact Surfaces Cleaning",0,"Non-Critical","Not Observed",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW UP -GREEN STICKER","2013-02-27","09A","Original Container Properly Labeled",0,"Non-Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2013-03-26","13C","No Reuse of Single Service Articles",0,"Non-Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","11A","Refrigeration Units With Accurate Thermometers",0,"Non-Critical","Not Observed",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","13B","Single Service Articles Stored Dispensed Used",0,"Non-Critical","Not Observed",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-03-04","AM22","Do You Have a Dial Thermometer",0,"Non-Critical","Full",60,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2013-03-26","01A","Approved Source",0,"Critical","In",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2013-03-26","AM7","Private Corporate Food Safety Inspections",10,"Non-Critical","Full",60,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","01E","Date Marking",0,"Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM22","Do You Have a Dial Thermometer",0,"Non-Critical","In",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM3","All Staff Receive Formal Food Safety Training",10,"Non-Critical","Full",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","03E","Cold Hold at 41 Degrees or Less",15,"Critical","Out",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM5","Conduct Daily Food Safety Inspections",10,"Non-Critical","In",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM1","Certified Food Safety Manager",10,"Non-Critical","Full",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW UP -GREEN STICKER","2013-02-27","14E","Ventilation",0,"Non-Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","02B","Wounds Properly Covered",0,"Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-03-04","AM1","Certified Food Safety Manager",10,"Non-Critical","Full",60,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM26","Contracts for Preventative Maintenance Full For All 3 Half For 1 OR 2 NO For None",10,"Non-Critical","Half",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","12A","Food Contact Surfaces Cleaning",0,"Non-Critical","Not Observed",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM21","Do Your Have a Thermocouple or Digital Thermometer",5,"Non-Critical","Full",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","05D","Sewage Disposal",0,"Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM7","Private Corporate Food Safety Inspections",10,"Non-Critical","Full",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2013-03-26","14D","Lighting",0,"Non-Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","03G","Adequate Equipment to Maintain Food Temperatures",0,"Critical","In",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-03-04","AM20","Paid Sick Leave",5,"Non-Critical","In",60,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM19","Written Employee Illness Policy",5,"Non-Critical","Full",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","03C","Hot Hold at 135 Degrees Farenheit or Greater",0,"Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM18","Document Sanitizer Concentrations and Usage",10,"Non-Critical","In",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM10","Document Handwashing Glove Use",10,"Non-Critical","In",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2013-03-26","11B","Dishmachine With Accurate Thermometer & Gauge Cock",0,"Non-Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2016-03-04","AM5","Conduct Daily Food Safety Inspections",10,"Non-Critical","In",60,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM24","Document Food Temperatures Frequently Cooling Initial Cook Receiving & Reheating",5,"Non-Critical","In",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2017-08-03","15A","Personnel: Clean Clothes Hair Restraints Authorizat",0,"Non-Critical","Not Observed",35,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-08-03","AM1","Certified Food Safety Manager",10,"Non-Critical","Full",50,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW UP -GREEN STICKER","2013-02-27","01C","Cross Contamination",0,"Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM25","Document Thermometer Calibration",5,"Non-Critical","In",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM23","Thin Probe Available",5,"Non-Critical","In",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2018-12-14","AM20","Paid Sick Leave",5,"Non-Critical","In",45,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2013-03-26","AM22","Do You Have a Dial Thermometer",0,"Non-Critical","In",60,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","10B","Non-Food Contact Surfaces Construction",0,"Non-Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW UP -GREEN STICKER","2013-02-27","10C","Dishwashing Facilities",0,"Non-Critical","Not Observed",0,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
"FA0000666","JAX FISH HOUSE","928 PEARL ST","928",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2013-07-31","12A","Food Contact Surfaces Cleaning",0,"Non-Critical","Not Observed",12,"928 PEARL ST
BOULDER, CO 80302
(40.017202, -105.283305)"
